period,hcr_type,strategy,change_par,change_type,direction,Binit,chng_time2,discount_rate,error_rho,error_cv,error_rep,metric,value,par_A,per_change
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.4626341334373049,0.25,-75
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-75
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-75
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bmn,500.0000000000002,0.25,-75
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bcv,0,0.25,-75
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcm,797.8316326530615,0.25,-75
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcv,0.008562863823192886,0.25,-75
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.0312875150060024,0.25,-75
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcm,381.08844235049435,0.25,-75
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.15130718481893365,0.25,-75
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-75
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-75
tot,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bmn,421.11005326978,0.25,-75
tot,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bcv,0.1421396936118938,0.25,-75
tot,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcm,2709.2484265618873,0.25,-75
tot,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcv,0.691870713982167,0.25,-75
tot,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.06297767090430187,0.25,-75
tot,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcm,2014.482645656258,0.25,-75
tot,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.9269135515308995,0.25,-75
tot,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-75
tot,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-75
pre,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bmn,417.6107792349085,0.25,-75
pre,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bcv,0.14306074946661393,0.25,-75
pre,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcm,2127.3233341125847,0.25,-75
pre,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcv,0.30757639880694865,0.25,-75
pre,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.10048933310842764,0.25,-75
pre,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcm,1744.8207206403417,0.25,-75
pre,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.4331058782027559,0.25,-75
pre,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-75
pre,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-75
post,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bmn,424.47210087191144,0.25,-75
post,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bcv,0.14221063055087743,0.25,-75
post,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcm,581.9250924493026,0.25,-75
post,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcv,0.31068982443686893,0.25,-75
post,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.026937054276808474,0.25,-75
post,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcm,269.6619250159163,0.25,-75
post,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.30013919826693164,0.25,-75
post,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-75
post,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-75
tot,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Bmn,336.9879889917708,0.25,-75
tot,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Bcv,0.2673953732274122,0.25,-75
tot,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcm,2797.6356850617026,0.25,-75
tot,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcv,0.6391453188083851,0.25,-75
tot,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.07483905613010836,0.25,-75
tot,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcm,2070.8442536105667,0.25,-75
tot,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.8807466183524055,0.25,-75
tot,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-75
tot,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-75
pre,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Bmn,417.6107792349085,0.25,-75
pre,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Bcv,0.14306074946661393,0.25,-75
pre,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcm,2127.3233341125847,0.25,-75
pre,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcv,0.30757639880694865,0.25,-75
pre,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.10048933310842764,0.25,-75
pre,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcm,1744.8207206403417,0.25,-75
pre,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.4331058782027559,0.25,-75
pre,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-75
pre,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-75
post,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Bmn,259.52687679738364,0.25,-75
post,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Bcv,0.048751441585785024,0.25,-75
post,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcm,670.3123509491182,0.25,-75
post,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcv,0.15002331786485257,0.25,-75
post,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.05019467236662512,0.25,-75
post,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcm,326.0235329702248,0.25,-75
post,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.3014023520578877,0.25,-75
post,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-75
post,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-75
tot,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bmn,500.00000000000017,0.25,-60
tot,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bcv,2.1739366005440244e-16,0.25,-60
tot,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcm,3475.000000000001,0.25,-60
tot,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcv,0.36096470463686803,0.25,-60
tot,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.06949999999999999,0.25,-60
tot,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcm,2397.8274955332527,0.25,-60
tot,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.6532092286729418,0.25,-60
tot,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-60
tot,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-60
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bmn,500.00000000000006,0.25,-60
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bcv,2.1769372045954196e-16,0.25,-60
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcm,2199.2346938775513,0.25,-60
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcv,0.2430567736159234,0.25,-60
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.08976468138275717,0.25,-60
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcm,1788.5501693997926,0.25,-60
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.3763936732703807,0.25,-60
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-60
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-60
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bmn,500.0000000000002,0.25,-60
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bcv,1.6077746776921848e-17,0.25,-60
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcm,1275.7653061224496,0.25,-60
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcv,0.004284000257074293,0.25,-60
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.05003001200480192,0.25,-60
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcm,609.27732613346,0.25,-60
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.14973411091562572,0.25,-60
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-60
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-60
tot,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bmn,450.3035457684321,0.25,-60
tot,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bcv,0.10580465512995972,0.25,-60
tot,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcm,3418.3802384481487,0.25,-60
tot,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcv,0.44206790829442655,0.25,-60
tot,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.07587289688560701,0.25,-60
tot,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcm,2393.0528258563495,0.25,-60
tot,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.7153707109244064,0.25,-60
tot,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-60
tot,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-60
pre,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bmn,435.998762416915,0.25,-60
pre,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bcv,0.10501442007072981,0.25,-60
pre,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcm,2309.4782834583916,0.25,-60
pre,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcv,0.22916593428151547,0.25,-60
pre,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.105945090685717,0.25,-60
pre,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcm,1874.418307763785,0.25,-60
pre,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.361002721731329,0.25,-60
pre,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-60
pre,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-60
post,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bmn,464.04735722381133,0.25,-60
post,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bcv,0.0984891209578298,0.25,-60
post,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcm,1108.901954989757,0.25,-60
post,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcv,0.19502578813766586,0.25,-60
post,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.046980004803148394,0.25,-60
post,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcm,518.6345180925646,0.25,-60
post,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.17016427745211998,0.25,-60
post,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-60
post,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-60
tot,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Bmn,378.0457995682801,0.25,-60
tot,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Bcv,0.1734639828569565,0.25,-60
tot,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcm,3458.65902151536,0.25,-60
tot,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcv,0.4193155496267262,0.25,-60
tot,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.08745742111913396,0.25,-60
tot,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcm,2427.1494596008406,0.25,-60
tot,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.6952632402857132,0.25,-60
tot,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-60
tot,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-60
pre,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Bmn,435.998762416915,0.25,-60
pre,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Bcv,0.10501442007072981,0.25,-60
pre,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcm,2309.4782834583916,0.25,-60
pre,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcv,0.22916593428151547,0.25,-60
pre,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.105945090685717,0.25,-60
pre,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcm,1874.418307763785,0.25,-60
pre,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.361002721731329,0.25,-60
pre,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-60
pre,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-60
post,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Bmn,322.3655019293955,0.25,-60
post,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Bcv,0.021619212038388767,0.25,-60
post,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcm,1149.1807380569685,0.25,-60
post,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcv,0.062949859444989,0.25,-60
post,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.06969475820222083,0.25,-60
post,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcm,552.7311518370557,0.25,-60
post,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.2085375775971519,0.25,-60
post,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-60
post,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-60
tot,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bmn,499.99999999999994,0.25,-45
tot,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bcv,1.1539651016449904e-16,0.25,-45
tot,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcm,4168.749999999999,0.25,-45
tot,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcv,0.22567058745663296,0.25,-45
tot,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.08337499999999999,0.25,-45
tot,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcm,2781.128783676437,0.25,-45
tot,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.5209304627119387,0.25,-45
tot,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-45
tot,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-45
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bmn,499.99999999999994,0.25,-45
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bcv,1.171857100421693e-16,0.25,-45
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcm,2415.051020408163,0.25,-45
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcv,0.16600235914303993,0.25,-45
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.09857351103706788,0.25,-45
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcm,1943.6625737600123,0.25,-45
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.30392594936388595,0.25,-45
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-45
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-45
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bmn,499.9999999999999,0.25,-45
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bcv,0,0.25,-45
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcm,1753.698979591836,0.25,-45
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcv,0.00233736474859573,0.25,-45
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.06877250900360143,0.25,-45
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcm,837.4662099164246,0.25,-45
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.1490776580460035,0.25,-45
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-45
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-45
tot,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bmn,467.8717735022095,0.25,-45
tot,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bcv,0.07369672954770522,0.25,-45
tot,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcm,4134.367540089167,0.25,-45
tot,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcv,0.2750744797427125,0.25,-45
tot,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.08855613996116131,0.25,-45
tot,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcm,2779.972390232701,0.25,-45
tot,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.5588921613284877,0.25,-45
tot,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-45
tot,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-45
pre,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bmn,453.4658528297542,0.25,-45
pre,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bcv,0.07232217322509672,0.25,-45
pre,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcm,2496.7690201680207,0.25,-45
pre,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcv,0.15942028844935738,0.25,-45
pre,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.11113336037200763,0.25,-45
pre,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcm,2007.4166775324077,0.25,-45
pre,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.2958902981818153,0.25,-45
pre,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-45
pre,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-45
post,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bmn,481.7127561090783,0.25,-45
post,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bcv,0.06305937936658838,0.25,-45
post,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcm,1637.598519921146,0.25,-45
post,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcv,0.12161036519274815,0.25,-45
post,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.06686430074289719,0.25,-45
post,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcm,772.5557127002933,0.25,-45
post,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.1272734174592268,0.25,-45
post,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-45
post,slope,ACA,r,grad,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-45
tot,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Bmn,414.39035127581354,0.25,-45
tot,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Bcv,0.10818963568804685,0.25,-45
tot,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcm,4163.716977778186,0.25,-45
tot,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcv,0.2594018829384996,0.25,-45
tot,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.09863760508855698,0.25,-45
tot,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcm,2805.7547296610546,0.25,-45
tot,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.5483192256542647,0.25,-45
tot,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-45
tot,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-45
pre,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Bmn,453.4658528297542,0.25,-45
pre,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Bcv,0.07232217322509672,0.25,-45
pre,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcm,2496.7690201680207,0.25,-45
pre,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcv,0.15942028844935738,0.25,-45
pre,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.11113336037200763,0.25,-45
pre,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcm,2007.4166775324077,0.25,-45
pre,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.2958902981818153,0.25,-45
pre,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-45
pre,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-45
post,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Bmn,376.8472223318313,0.25,-45
post,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Bcv,0.009635542688673117,0.25,-45
post,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcm,1666.947957610166,0.25,-45
post,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcv,0.027667498353181153,0.25,-45
post,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.08663187942406517,0.25,-45
post,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcm,798.338052128647,0.25,-45
post,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.17256179427838797,0.25,-45
post,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-45
post,slope,SQ,r,grad,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-45
tot,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bmn,500.0000000000001,0.25,-30
tot,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bcv,1.2145959003098244e-16,0.25,-30
tot,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcm,4862.500000000001,0.25,-30
tot,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcv,0.12898224664402227,0.25,-30
tot,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.09724999999999999,0.25,-30
tot,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcm,3164.4300718196237,0.25,-30
tot,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.42223085129390714,0.25,-30
tot,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-30
tot,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-30
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bmn,500.0000000000001,0.25,-30
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bcv,1.7365951312648876e-16,0.25,-30
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcm,2630.867346938776,0.25,-30
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcv,0.10158985965979223,0.25,-30
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.10738234069137859,0.25,-30
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcm,2098.774978120233,0.25,-30
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.2421809145312953,0.25,-30
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,N_neg,0,0.25,-30
pre,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,C_lim,0,0.25,-30
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bmn,500.0000000000001,0.25,-30
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Bcv,1.6077746776921854e-17,0.25,-30
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcm,2231.632653061225,0.25,-30
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hcv,0.0012245247648393482,0.25,-30
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.08751500600240096,0.25,-30
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcm,1065.6550936993906,0.25,-30
post,slope,GCA,r,grad,decrease,500,50,0.01,NA,NA,NA,Rcv,0.14871930784804638,0.25,-30
