hcr_type,strategy,change_par,change_type,direction,B_cons,Binit,chng_time2,error_rho,error_cv,error_rep,time,Biomass,Harvest,Harvest_rate,B_cons_true,B_cons_fixed,growth,BMSY_true,BMSY_fixed,UMSY_true,UMSY_fixed,BMSY_for,UMSY_for,par_A,par_B
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,50,470.9854263467593,53.64096064205585,0.11578086930115541,600,150,62.28953862893017,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,51,478.67223710182617,54.60272787386335,0.1159329457333623,600,150,62.38628163243982,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,52,484.4148040899272,56.643714644338836,0.11833507409432067,600,150,62.43927541711116,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,53,488.6615101281353,58.19256937890307,0.12012962627810225,600,150,62.46785966185641,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,54,491.7781446437742,59.35122514621755,0.12145672191504228,600,150,62.483100273625325,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,55,494.05251707836976,60.20872783902985,0.12243067020117945,600,150,62.49115686172422,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,56,495.7053495889578,60.83832435113621,0.12314141158699055,600,150,62.49538899446173,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,57,496.90284525460225,61.29789332881721,0.1236579217465493,600,150,62.497601908120764,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,58,497.7685243200171,61.63192284270593,0.12403213914206321,600,150,62.4987551290724,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,59,498.3933258954252,61.87395355366429,0.12430266385000534,600,150,62.499354649580425,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,60,498.8437509488928,62.048929596112806,0.12449791434232037,600,150,62.49966577203296,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,61,499.1681939815909,62.175222739334906,0.12463867217152899,600,150,62.49982702468694,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,62,499.40175022981407,62.26627077646376,0.12474006061924714,600,150,62.499910524303125,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,63,499.5698066573609,62.3318540967563,0.12481304694681689,600,150,62.499953733422,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,64,499.69069443517765,62.37906595560526,0.12486556458042526,600,150,62.49997608251689,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,65,499.77763281094695,62.4130377067476,0.12490334201099303,600,150,62.49998763820832,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,66,499.84014576883686,62.43747468031844,0.1249305102534209,600,150,62.499993611656194,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,67,499.8850903975779,62.45504898291512,0.12495004555276151,600,150,62.49999669894581,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,68,499.91740129588726,62.46768580063652,0.1249640907492431,600,150,62.49999829436352,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,69,499.9406283437369,62.47677124651389,0.12497418790496477,600,150,62.49999911875161,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,70,499.95732463925196,62.483302823236485,0.12498144635741777,600,150,62.49999954470341,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,71,499.96932606004503,62.48799812391036,0.12498666394976622,600,150,62.49999976477735,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,72,499.9779525764064,62.49137324841597,0.12499041439376406,600,150,62.49999987847779,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,73,499.98415314086714,62.49379931401706,0.12499311018012697,600,150,62.49999993721927,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,74,499.9886099287416,62.49554314934479,0.12499504785652096,600,150,62.499999967566566,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,75,499.9918133133078,62.49679658300037,0.12499644060273175,600,150,62.49999998324454,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,76,499.99411578124017,62.49769751531214,0.12499744166040869,600,150,62.49999999134399,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,77,499.9957706982903,62.498345074293795,0.12499816118163753,600,150,62.499999995528256,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,78,499.9969601793348,62.49881051448383,0.12499867834321571,600,150,62.49999999768987,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,79,499.9978151236991,62.49914505332557,0.12499905005604213,600,150,62.49999999880658,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,80,499.99842961747356,62.49938550503216,0.12499931722615598,600,150,62.499999999383476,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,81,499.99887128617195,62.49955833068509,0.12499950925546048,600,150,62.499999999681506,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,82,499.99918873621954,62.49968254963399,0.12499964727692875,600,150,62.49999999983547,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,83,499.99941690378756,62.49977183226741,0.1249997464800686,600,150,62.499999999915,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,84,499.99958089940606,62.499836004296505,0.12499981778243362,600,150,62.499999999956096,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,85,499.99969877134936,62.499882128012835,0.12499986903106437,600,150,62.49999999997732,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,86,499.99978349185625,62.49991527947036,0.12499990586604666,600,150,62.49999999998828,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,87,499.99984438474524,62.49993910709922,0.12499993234120509,600,150,62.49999999999394,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,88,499.999888151522,62.49995623321716,0.12499995137023288,600,150,62.499999999996874,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,89,499.99991960889946,62.49996854261946,0.12499996504735061,600,150,62.49999999999839,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,90,499.99994221889284,62.49997739000499,0.12499997487778108,600,150,62.499999999999176,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,91,499.99995846982733,62.49998374906464,0.12499998194340399,600,150,62.49999999999957,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,92,499.99997015018744,62.49998831963947,0.12499998702182102,600,150,62.49999999999979,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,93,499.9999785454467,62.49999160474049,0.12499999067193356,600,150,62.49999999999988,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,94,499.9999845795395,62.499993965907024,0.12499999329545208,600,150,62.499999999999936,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,95,499.9999889165438,62.49999566299555,0.12499999518110608,600,150,62.499999999999964,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,96,499.9999920337658,62.49999688277799,0.12499999653641995,600,150,62.49999999999997,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,97,499.99999427426917,62.49999775949665,0.12499999751055181,600,150,62.499999999999986,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,98,499.99999588463095,62.49999838963821,0.1249999982107091,600,150,62.49999999999999,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,99,499.99999704207846,62.499998842552465,0.12499999871394718,600,150,62.499999999999986,500,125,0.125,0.125,500,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,100,499.9999978739939,62.49999916808457,0.12499999907564951,600,150,62.49999999999999,500,125,0.125,0.125,500,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,1,125,15.625,0.125,150,150,15.625,125,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,2,125,15.625,0.125,159.18367346938774,150,16.526442307692303,132.6530612244898,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,3,125.90144230769229,15.625,0.125,168.36734693877548,150,17.35340629360123,140.30612244897958,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,4,127.517168312832,15.737680288461537,0.125,177.55102040816328,150,18.14186479352467,147.9591836734694,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,5,129.71938706725268,15.939646039104,0.125,186.73469387755102,150,18.91298037871346,155.6122448979592,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,6,132.41744406255955,16.214923383406585,0.125,195.91836734693877,150,19.679601717030614,163.26530612244898,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,7,135.54486527177022,16.552180507819944,0.125,205.1020408163265,150,20.44967729442651,170.91836734693877,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,8,139.05143440722546,16.943108158971278,0.125,214.28571428571425,150,21.228147614311517,178.57142857142856,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,9,142.8981527206338,17.381429300903182,0.125,223.46938775510205,150,22.01804200895969,186.22448979591837,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,10,147.05392563951426,17.862269090079224,0.125,232.6530612244898,150,22.82113936706807,193.87755102040816,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,11,151.49332430164304,18.381740704939283,0.125,241.83673469387753,150,23.638379960345233,201.53061224489795,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,12,156.19503872428288,18.93666553770538,0.125,251.0204081632653,150,24.47013021787644,209.18367346938777,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,13,161.14078910162397,19.52437984053536,0.125,260.204081632653,150,25.316357961260007,216.83673469387753,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,14,166.31454842518096,20.142598637702996,0.125,269.3877551020408,150,26.17675163043477,224.48979591836735,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,15,171.70198150246813,20.78931855314762,0.125,278.57142857142856,150,27.050803593838776,232.14285714285714,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,16,177.2900374084984,21.462747687808516,0.125,287.7551020408163,150,27.937869874985967,239.79591836734693,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,17,183.06665260742207,22.1612546760623,0.125,296.9387755102041,150,28.837214022500454,247.44897959183675,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,18,189.02053505399476,22.88333157592776,0.125,306.1224489795918,150,29.748040054170442,255.10204081632654,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,19,195.14100822641586,23.627566881749345,0.125,315.3061224489796,150,30.669517673210926,262.7551020408163,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,20,201.4178998713248,24.392626028301983,0.125,324.48979591836735,150,31.600801863678598,270.40816326530614,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,21,207.84146425108779,25.1772374839156,0.125,333.67346938775506,150,32.541048275251086,278.0612244897959,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,22,214.4023294949529,25.980183031385973,0.125,342.85714285714283,150,33.48942535811095,285.7142857142857,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,23,221.09146366619473,26.800291186869114,0.125,352.04081632653066,150,34.445123916575156,293.36734693877554,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,24,227.90015462449554,27.63643295827434,0.125,361.2244897959184,150,35.40736455938168,301.0204081632653,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,25,234.81999985581527,28.487519328061943,0.125,370.4081632653061,150,36.37540339964002,308.67346938775506,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,26,241.84290327347838,29.35249998197691,0.125,379.59183673469386,150,37.34853627543809,316.3265306122449,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,27,248.9610766397317,30.230362909184798,0.125,388.7755102040816,150,38.32610170797148,323.9795918367347,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,28,256.1670437677367,31.12013457996646,0.125,397.95918367346934,150,39.3074827779159,331.63265306122446,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,29,263.4536460746855,32.020880470967086,0.125,407.1428571428571,150,40.29210807602298,339.2857142857143,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,30,270.8140483913728,32.931705759335685,0.125,416.3265306122449,150,41.279451866224704,346.9387755102041,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,31,278.24174420867587,33.8517560489216,0.125,425.5102040816326,150,42.269033586024904,354.59183673469386,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,32,285.7305597686163,34.780218026084484,0.125,434.6938775510204,150,43.260416797797355,362.2448979591837,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,33,293.2746565953366,35.716319971077034,0.125,443.8775510204082,150,44.25320769466506,369.8979591836735,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,34,300.86853221558454,36.65933207441707,0.125,453.0612244897959,150,45.24705325524444,377.55102040816325,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,35,308.5070189438809,37.60856652694807,0.125,462.2448979591837,150,46.241639132365165,385.2040816326531,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,36,316.18528070826096,38.56337736798511,0.125,471.4285714285714,150,47.23668735179559,392.85714285714283,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,37,323.8988079715239,39.52316008853262,0.125,480.61224489795916,150,48.23195388801899,400.51020408163265,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,38,331.6434108631024,40.48735099644049,0.125,489.79591836734693,150,49.22722617529613,408.16326530612247,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,39,339.41521068051077,41.4554263578878,0.125,498.97959183673464,150,50.22232060372597,415.81632653061223,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,40,347.21062994917287,42.426901335063846,0.125,508.1632653061224,150,51.217080041899415,423.46938775510205,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,41,355.02638124742566,43.40132874364661,0.125,517.3469387755101,150,52.211371420137596,431.1224489795918,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,42,362.8594550116351,44.37829765592821,0.125,526.530612244898,150,53.20508340130586,438.7755102040816,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,43,370.70710653648655,45.357431876454385,0.125,535.7142857142857,150,54.19812415985852,446.42857142857144,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,44,378.56684237928425,46.33838831706082,0.125,544.8979591836734,150,55.190419284135274,454.0816326530612,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,45,386.436406366009,47.32085529741053,0.125,554.0816326530612,150,56.181909812006744,461.734693877551,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,46,394.3137653822646,48.304550795751126,0.125,563.2653061224489,150,57.17255040574527,469.3877551020408,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,47,402.1970951152268,49.289220672783074,0.125,572.4489795918367,150,58.16230766844727,477.0408163265306,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,48,410.08476589427073,50.27463688940335,0.125,581.6326530612245,150,59.151158601413044,484.6938775510204,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,49,417.97532875889993,51.26059573678384,0.125,590.8163265306122,150,60.13908919954667,492.3469387755102,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,50,425.8675018635841,52.24691609486249,0.125,600,150,61.126093180013584,500,125,0.125,0.125,125,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,51,433.7601573106497,53.23343773294801,0.125,600,150,61.403070810122536,500,125,0.125,0.125,500,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,52,449.92202238980514,45.24120573096706,0.10430004915957802,600,150,61.873049039618216,500,125,0.125,0.125,500,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,53,462.5958139318134,49.19925749760993,0.10935063199681408,600,150,62.15023171614412,500,125,0.125,0.125,500,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,54,472.32876262481517,52.41728302314237,0.11331119185369169,600,150,62.30857565553155,500,125,0.125,0.125,500,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,55,479.6805933615319,54.956744918814834,0.11635273832025474,600,150,62.39678042846515,500,125,0.125,0.125,500,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,56,485.16318244264767,56.91419134734942,0.11865018542547873,600,150,62.44496721119246,500,125,0.125,0.125,500,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,57,489.212213605836,58.39593604800408,0.1203634945133274,600,150,62.470905916178474,500,125,0.125,0.125,500,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,58,492.1808168405961,59.502302681418286,0.12162881675182376,600,150,62.484715093679924,500,125,0.125,0.125,500,0.125,250,1000
slope,ACA,K,grad,increase,1.2,125,50,NA,NA,NA,59,494.3455710649583,60.31996086931775,0.12255650526268629,600,150,62.49200685835464,500,125,0.125,0.125,500,0.125,250,1000
