period,hcr_type,strategy,change_par,change_type,direction,B_cons,Binit,chng_time2,discount_rate,error_rho,error_cv,error_rep,metric,value,par_A,per_change
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Bcv,0.37658712535423616,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Hcm,1907.4779527055114,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Hcv,0.42243352065542616,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Hrmn,0.11735122100873184,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Rcm,1584.10444466988,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Rcv,0.5461540734640278,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,N_neg,0,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_Bcons_true,0.8979591836734694,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_Bcons_fixed,1,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_BMSY_true,0.5102040816326531,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_BMSY_fixed,0.9183673469387755,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_0.2BMSY_true,0,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_0.2BMSY_fixed,0,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_UMSY_true,0.5102040816326531,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_UMSY_fixed,0.5102040816326531,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Bmn,376.4905801095321,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Bcv,0.2300039636926916,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Hcm,1727.610237885891,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Hcv,0.495010395333554,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Hrmn,0.0869300501786755,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Rcm,1449.6007360784517,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Rcv,0.6155083108115202,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,N_neg,0,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_Bcons_true,0.5102040816326531,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_Bcons_fixed,1,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_BMSY_true,0.04081632653061224,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_BMSY_fixed,0.9183673469387755,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_0.2BMSY_true,0,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_0.2BMSY_fixed,0,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_UMSY_true,0.8979591836734694,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_UMSY_fixed,0.8979591836734694,1000,-75
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,Bmn,240.9134391798591,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,Bcv,0.43095462398834156,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,Hcm,1040.3196280973136,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,Hcv,0.5882663619192414,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,Hrmn,0.09025390559836495,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,Rcm,780.9221634834681,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,Rcv,0.4413252069796079,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,N_neg,0,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_Bcons_true,1,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_Bcons_fixed,0.20408163265306123,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_BMSY_true,0.8775510204081632,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_BMSY_fixed,0.04081632653061224,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_0.2BMSY_true,0,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_0.2BMSY_fixed,0,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_UMSY_true,0.8775510204081632,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_UMSY_fixed,0.8775510204081632,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,Bmn,152.91324656590413,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,Bcv,0.30100414302976997,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,Hcm,905.0199072888377,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,Hcv,0.2778538814259852,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,Hrmn,0.12357757420421056,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,Rcm,702.7127834742525,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,Rcv,0.22537494887955178,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,N_neg,0,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_Bcons_true,1,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_Bcons_fixed,0.673469387755102,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_BMSY_true,0.9387755102040817,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_BMSY_fixed,0.1836734693877551,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_0.2BMSY_true,0,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_0.2BMSY_fixed,0,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_UMSY_true,0.1836734693877551,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_UMSY_fixed,0.1836734693877551,250,300
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Bmn,332.2901394052235,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Bcv,0.35337275636655674,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Hcm,1901.5964057373492,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Hcv,0.4133870801726346,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Hrmn,0.11250117192970546,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Rcm,1575.3839849707165,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Rcv,0.5373990467392231,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,N_neg,0,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_Bcons_true,0.8979591836734694,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_Bcons_fixed,1,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_BMSY_true,0.40816326530612246,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_BMSY_fixed,0.9183673469387755,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_0.2BMSY_true,0,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_0.2BMSY_fixed,0,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_UMSY_true,0.6530612244897959,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_UMSY_fixed,0.6530612244897959,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Bmn,322.49200299225566,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Bcv,0.36731593435157717,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Hcm,1904.717521630344,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Hcv,0.42208888441129544,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Hrmn,0.11569717619570442,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Rcm,1581.2470292358348,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Rcv,0.5458514082729362,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,N_neg,0,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_Bcons_true,0.8979591836734694,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_Bcons_fixed,1,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_BMSY_true,0.4897959183673469,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_BMSY_fixed,0.9183673469387755,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_0.2BMSY_true,0,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_0.2BMSY_fixed,0,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_UMSY_true,0.5714285714285714,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_UMSY_fixed,0.5714285714285714,1000,-75
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,Bmn,223.35955079660448,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,Bcv,0.45424452909995305,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,Hcm,1012.527773243523,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,Hcv,0.5851154972308439,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,Hrmn,0.09615521443734751,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,Rcm,763.8533757551191,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,Rcv,0.44099069400418145,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,N_neg,0,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_Bcons_true,1,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_Bcons_fixed,0.22448979591836735,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_BMSY_true,0.8775510204081632,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_BMSY_fixed,0.061224489795918366,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_0.2BMSY_true,0,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_0.2BMSY_fixed,0,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_UMSY_true,0.7755102040816326,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_UMSY_fixed,0.7755102040816326,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,Bmn,235.45416187298923,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,Bcv,0.43766201344306954,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,Hcm,1032.649162811203,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,Hcv,0.5832448493641644,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,Hrmn,0.09206602896353844,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,Rcm,776.4691917805559,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,Rcv,0.43836279938584743,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,N_neg,0,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_Bcons_true,1,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_Bcons_fixed,0.20408163265306123,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_BMSY_true,0.8775510204081632,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_BMSY_fixed,0.04081632653061224,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_0.2BMSY_true,0,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_0.2BMSY_fixed,0,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_UMSY_true,0.8571428571428571,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,22,propl_UMSY_fixed,0.8571428571428571,250,300
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Bmn,446.03725494155617,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Bcv,0.10831352472103631,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Hcm,1623.1076168085115,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Hcv,0.518926377950224,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Hrmn,0.0714807815136789,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Rcm,1366.2004046572526,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Rcv,0.6410755771769459,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,N_neg,0,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_Bcons_true,1,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_Bcons_fixed,1,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_BMSY_true,0.8979591836734694,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_BMSY_fixed,0.8979591836734694,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_0.2BMSY_true,0,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_0.2BMSY_fixed,0,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_UMSY_true,0.8571428571428571,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_UMSY_fixed,0.9591836734693877,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Bmn,376.84184942667446,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Bcv,0.2266887380222153,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Hcm,1720.9336836289142,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Hcv,0.4960323870408389,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Hrmn,0.08672566528937659,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Rcm,1443.14243943108,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Rcv,0.6178984018671332,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,N_neg,0,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_Bcons_true,1,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_Bcons_fixed,1,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_BMSY_true,0.9183673469387755,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_BMSY_fixed,0.9183673469387755,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_0.2BMSY_true,0,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_0.2BMSY_fixed,0,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_UMSY_true,0.14285714285714285,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_UMSY_fixed,0.8979591836734694,0.25,-75
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,Bmn,456.86172891604025,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,Bcv,0.13198771431177758,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,Hcm,1425.4384654589658,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,Hcv,0.4211019865620052,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,Hrmn,0.06381458884320235,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,Rcm,1078.4999692591978,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,Rcv,0.29383336872674204,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,N_neg,0,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,propl_Bcons_true,0.9795918367346939,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,propl_Bcons_fixed,0.9795918367346939,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,propl_BMSY_true,0.8367346938775511,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,propl_BMSY_fixed,0.8367346938775511,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,propl_0.2BMSY_true,0,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,propl_0.2BMSY_fixed,0,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,propl_UMSY_true,0.9795918367346939,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,propl_UMSY_fixed,0,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,Bmn,614.8031433771937,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,Bcv,0.162426993035589,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,Hcm,929.3835977252998,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,Hcv,0.1548065251742143,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,Hrmn,0.03123678922487476,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,Rcm,717.1581256391487,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,Rcv,0.05690447870831087,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,N_neg,0,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,propl_Bcons_true,0.4489795918367347,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,propl_Bcons_fixed,0.4489795918367347,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,propl_BMSY_true,0.04081632653061224,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,propl_BMSY_fixed,0.04081632653061224,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,propl_0.2BMSY_true,0,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,propl_0.2BMSY_fixed,0,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,propl_UMSY_true,0.9795918367346939,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,propl_UMSY_fixed,0.04081632653061224,0.0625,300
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Bmn,427.4539435051422,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Bcv,0.12607476439069168,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Hcm,1643.6724350566828,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Hcv,0.5227721295245776,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Hrmn,0.07488492952241652,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Rcm,1383.6481052089089,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Rcv,0.6454664716638343,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,N_neg,0,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_Bcons_true,1,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_Bcons_fixed,1,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_BMSY_true,0.9183673469387755,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_BMSY_fixed,0.9183673469387755,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_0.2BMSY_true,0,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_0.2BMSY_fixed,0,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_UMSY_true,0.7142857142857143,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_UMSY_fixed,0.8979591836734694,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Bmn,439.2631831724168,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Bcv,0.11345222297898673,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Hcm,1631.3487190596422,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Hcv,0.5225264658569498,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Hrmn,0.07271801467294832,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Rcm,1373.110806543759,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Rcv,0.645379582078171,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,N_neg,0,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_Bcons_true,1,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_Bcons_fixed,1,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_BMSY_true,0.9183673469387755,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_BMSY_fixed,0.9183673469387755,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_0.2BMSY_true,0,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_0.2BMSY_fixed,0,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_UMSY_true,0.7755102040816326,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,propl_UMSY_fixed,0.8979591836734694,0.25,-75
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,Bmn,481.2099510056029,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,22,Bcv,0.1234750217174307,0.0625,300
